label,video_path
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_105.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_106.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_107.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_108.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_109.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_110.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_111.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_112.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_113.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_114.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_115.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_116.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_117.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_118.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_119.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_120.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_121.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_122.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_123.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_124.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_125.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_126.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_127.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_128.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_129.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_130.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_131.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_132.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_133.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_135.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_136.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_137.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_138.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_140.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_141.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_142.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_143.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_144.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_145.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_146.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_147.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_148.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_149.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_150.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_151.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_152.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_153.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_154.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_155.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_156.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_157.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_158.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_159.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_161.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_162.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_163.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_164.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_165.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_166.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_167.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_168.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_169.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_170.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_171.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_172.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_173.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_174.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_175.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_176.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_177.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_178.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_179.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_180.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_181.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_182.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_183.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_184.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_185.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_186.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_187.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_188.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_189.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_190.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_191.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_192.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_193.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_194.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_195.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_196.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_197.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_198.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_199.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_200.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_201.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_202.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_203.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_204.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_205.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_206.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_207.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_208.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_209.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_210.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_211.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_212.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_213.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_214.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_215.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_216.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_217.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_218.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_219.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_220.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_221.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_222.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_223.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_226.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_227.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_228.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_229.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_230.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_231.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_232.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_233.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_234.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_235.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_237.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_238.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_239.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_240.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_241.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_243.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_244.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_245.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_246.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_247.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_248.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_249.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_250.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_251.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_252.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_253.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_254.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_255.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_256.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_257.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_258.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_259.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_260.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_261.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_262.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_263.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_264.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_265.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_267.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_268.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_269.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_273.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_274.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_275.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_276.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_277.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_278.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_279.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_280.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_281.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_282.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_283.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_284.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_285.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_286.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_287.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_288.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_289.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_290.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_291.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_292.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_293.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_294.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_295.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_298.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_299.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_300.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_301.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_302.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_303.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_304.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_305.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_306.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_307.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_308.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_309.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_310.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_311.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_312.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_313.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_314.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_315.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_316.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_317.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_318.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_319.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_320.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_322.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_323.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_326.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_327.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_328.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_329.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_330.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_331.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_332.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_333.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_334.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_335.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_337.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_338.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_339.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_340.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_341.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_343.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_344.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_345.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_346.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_347.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_348.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_349.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_350.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_351.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_352.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_353.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_354.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_355.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_356.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_358.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_359.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_360.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_362.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_363.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_364.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_365.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_366.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_367.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_369.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_370.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_371.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_372.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_373.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_374.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_375.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_376.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_377.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_378.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_379.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_380.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_381.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_382.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_383.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_384.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_385.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_386.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_387.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_388.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_389.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_390.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_391.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_392.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_393.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_394.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_395.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_396.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_397.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_398.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_399.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_400.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_401.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_402.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_403.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_404.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_406.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_407.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_408.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_409.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_410.mp4
2,../../hdd/Dataset/pig_anomaly/short_videos/1/1_411.mp4
2,../../hdd/Dataset/pig_anomaly/short_videos/1/1_412.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_414.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_415.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_416.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_417.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_418.mp4
0,../../hdd/Dataset/pig_anomaly/short_videos/1/1_419.mp4
